market_ID,vendor_ID,City,Health_unit,Yearround,Visit_date,Visit_month,Visit_day,Location,Public_private,no_vendors,no_TCSfood_vendors,communal_sinks,electrical_access,pet_signs,pets_visible,no_vendors_working,time_start,vendor_roles,TCS_rawmeat,TCS_rtemeat,TCS_preparedfood,TCS_produce,TCS_sprouts,TCS_cheese_dairy,TCS_eggs,TCS_cider_juice,FS_info,FS_info_description,Visible_handwashing_station,Visible_sanitizer,Visible_trashcan_lid,Visible_trashcan_nolid,Visible_trashcan,Visible_none,Clean_contact_surfaces,Food_off_ground,Protect_sneeze,Protect_mesh,Protect_plastic,Protect_coolers,Protect_covered,Protect_none_forsome,Protect_atleastone,Rawmeats_separate,Coldholding_foods_sold,Cold_units,Cold_coolers,Cold_ice,Cold_none_forsome,Coldholding_thermometers,Hotholding_foods_sold,Hot_units,Hot_grill,Hot_none_forsome,Hotholding_thermometers,Cooking_thermometeres,Food_samples,TCSfood_samples,Sample_types,Samples_singleservingitems,gender,vendor_cleanattire,vendor_hair,vendor_healthy,beh_handle_food,beh_cash,beh_waste,beh_dishes,beh_phone,beh_belongings,beh_pickup,beh_touchface,beh_eatdrink,beh_smoke,beh_animals,beh_coughsneeze,transactions,handwashing_attempts,handwashing_adequate,sanitizer_use,Handle_hands,Handle_gloves,Handle_tongs,Handle_napkin_plastic,gloves_changed,end_time
43,351.0,East Gwillimbury,York,No,2018-08-30,August,Thursday,Outdoors only,Privately owned property (e.g. mall parking lot),12,8,Yes,Yes,No,Yes,2.0,15:40:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,1.0,0.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:50:00
43,352.0,East Gwillimbury,York,No,2018-08-30,August,Thursday,Outdoors only,Privately owned property (e.g. mall parking lot),12,8,Yes,Yes,No,Yes,1.0,15:46:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:56:00
43,353.0,East Gwillimbury,York,No,2018-08-30,August,Thursday,Outdoors only,Privately owned property (e.g. mall parking lot),12,8,Yes,Yes,No,Yes,2.0,15:53:00,Multiple work roles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,1.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,1.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cured meat,No,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,16:06:00
43,354.0,East Gwillimbury,York,No,2018-08-30,August,Thursday,Outdoors only,Privately owned property (e.g. mall parking lot),12,8,Yes,Yes,No,Yes,2.0,15:58:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16:08:00
43,355.0,East Gwillimbury,York,No,2018-08-30,August,Thursday,Outdoors only,Privately owned property (e.g. mall parking lot),12,8,Yes,Yes,No,Yes,4.0,15:14:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,No,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15:25:00
44,356.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,3.0,09:47:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:00:00
44,357.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,2.0,10:02:00,Multiple work roles,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:13:00
44,358.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:58:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Finger sized foods,No,Female,Yes,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,10:24:00
44,359.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,10:28:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,1.0,0.0,Can't tell,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:38:00
44,360.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,10:25:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:39:00
44,361.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,10:32:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,1.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10:43:00
44,362.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,2.0,09:17:00,Multiple work roles,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,09:29:00
44,363.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:31:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,1.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,09:46:00
44,364.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:08:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,1.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,1.0,1.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Cheese,"Yes, for all samples",Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,09:20:00
44,365.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:21:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,1.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,09:34:00
44,366.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:04:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,1.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,0.0,Can't tell,Can't tell,Yes,No,Gluten-free pizza crust,No,Female,Yes,No,Yes,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,09:16:00
44,367.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:29:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,1.0,0.0,1.0,Can't tell,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,09:41:00
44,368.0,Thornhill,York,Yes,2018-09-01,September,Saturday,Partially outdoors and indoors,Privately owned property (e.g. mall parking lot),16,13,Yes,Yes,No,No,1.0,09:43:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,09:55:00
45,369.0,Vaughan,York,No,2018-09-01,September,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,Yes,1.0,11:36:00,Multiple work roles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,1.0,0.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,12:05:00
45,370.0,Vaughan,York,No,2018-09-01,September,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,Yes,1.0,11:29:00,Multiple work roles,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,1.0,Can't tell,Can't tell,Yes,Yes,Deep fried breaded dumplings ,No,Male,Yes,No,Yes,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11:43:00
45,371.0,Vaughan,York,No,2018-09-01,September,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,Yes,1.0,11:46:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,,1.0,0.0,0.0,1.0,1.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Goat cheese,"Yes, for all samples",Male,Yes,No,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11:58:00
45,372.0,Vaughan,York,No,2018-09-01,September,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,Yes,1.0,11:59:00,Multiple work roles,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,1.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,1.0,1.0,Can't tell,Yes,0.0,1.0,0.0,Can't tell,Can't tell,Yes,Yes,Cured meat,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,12:12:00
45,373.0,Vaughan,York,No,2018-09-01,September,Saturday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",10,5,Yes,Yes,No,Yes,1.0,12:13:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,0.0,0.0,1.0,No,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,12:24:00
46,374.0,Unionville,York,No,2018-09-02,September,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",7,4,Yes,Yes,No,Yes,1.0,13:56:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,0.0,Can't tell,Can't tell,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,14:13:00
46,375.0,Unionville,York,No,2018-09-02,September,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",7,4,Yes,Yes,No,Yes,4.0,13:53:00,Single work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,0.0,Can't tell,Yes,0.0,1.0,0.0,Can't tell,No,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,14:22:00
46,376.0,Unionville,York,No,2018-09-02,September,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",7,4,Yes,Yes,No,Yes,2.0,14:05:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,1.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Chocolate dessert,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14:59:00
46,377.0,Unionville,York,No,2018-09-02,September,Sunday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",7,4,Yes,Yes,No,Yes,1.0,15:02:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",No,0.0,0.0,0.0,0.0,N/a - no foods are being sold that require cold-holding temperature control,Yes,0.0,0.0,1.0,No,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,No,Yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:13:00
47,378.0,Toronto,Toronto,No,2018-09-04,September,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",17,11,Yes,No,No,Yes,2.0,15:06:00,Multiple work roles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:18:00
47,379.0,Toronto,Toronto,No,2018-09-04,September,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",17,11,Yes,No,No,Yes,1.0,15:18:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Hummus with sliced bread,"Yes, for all samples",Female,Yes,Yes,Yes,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,15:30:00
47,380.0,Toronto,Toronto,No,2018-09-04,September,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",17,11,Yes,No,No,Yes,1.0,15:30:00,Multiple work roles,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Smoked salmon,No,Female,Yes,Yes,Yes,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,15:40:00
47,381.0,Toronto,Toronto,No,2018-09-04,September,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",17,11,Yes,No,No,Yes,1.0,15:40:00,Multiple work roles,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,,0.0,0.0,0.0,0.0,0.0,1.0,Yes,Yes,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,0.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15:50:00
47,382.0,Toronto,Toronto,No,2018-09-04,September,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",17,11,Yes,No,No,Yes,1.0,15:53:00,Multiple work roles,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,,0.0,1.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Yes,Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,No,No,,N/a - no food samples are offerred,Male,Yes,Yes,Yes,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16:06:00
47,383.0,Toronto,Toronto,No,2018-09-04,September,Tuesday,Outdoors only,"Publicly owned property (e.g. community centres, parks)",17,11,Yes,No,No,Yes,1.0,15:58:00,Multiple work roles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,,1.0,0.0,0.0,0.0,0.0,0.0,Yes,Yes,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"N/a - no raw meats, poultry or fish are present",Yes,0.0,1.0,0.0,1.0,Can't tell,No,0.0,0.0,0.0,N/a - no foods are being sold that require hot-holding temperature control,N/a - no food is being cooked on site,Yes,Yes,Chips with salsa,No,Female,Yes,Yes,Yes,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16:08:00
